,rental_id,rental_date,customer_id,customer_name,city,country,film_id,film_title,category,length,store_id,staff_id,staff_name,payment_amount,payment_date,rental_duration,gap
4828,13195,2005-08-19 14:39:14,565,Jaime Nettles,Hunuco,Peru,556,Maltese Hope,Games,127,2,2,Jon Stephens,4.99,2007-03-19 13:07:40.996577,4.0,0.0
4829,13217,2005-08-19 15:38:39,565,Jaime Nettles,Hunuco,Peru,134,Champion Flatliners,Animation,51,2,1,Mike Hillyer,4.99,2007-03-19 14:07:05.996577,1.0,0.0
4830,13362,2005-08-19 21:07:54,565,Jaime Nettles,Hunuco,Peru,191,Crooked Frogmen,Children,143,2,2,Jon Stephens,0.99,2007-03-19 19:36:20.996577,0.0,0.0
4831,13925,2005-08-20 17:05:34,565,Jaime Nettles,Hunuco,Peru,879,Telegraph Voyage,Music,148,2,2,Jon Stephens,8.99,2007-03-20 15:34:00.996577,6.0,0.0
4832,15885,2005-08-23 16:50:43,565,Jaime Nettles,Hunuco,Peru,458,Indian Love,Family,135,2,1,Mike Hillyer,2.99,2007-03-23 15:19:09.996577,6.0,2.0
838,1635,2005-06-16 08:26:56,566,Casey Mena,Tokat,Turkey,264,Dwarfs Alter,Games,101,1,2,Jon Stephens,5.99,2007-02-16 06:55:22.996577,8.0,
839,1982,2005-06-17 10:12:15,566,Casey Mena,Tokat,Turkey,243,Doors President,Animation,49,1,1,Mike Hillyer,4.99,2007-02-17 08:40:41.996577,3.0,1.0
840,2367,2005-06-18 14:00:31,566,Casey Mena,Tokat,Turkey,890,Tights Dawn,Sports,172,1,2,Jon Stephens,0.99,2007-02-18 12:28:57.996577,4.0,1.0
841,3379,2005-06-21 13:54:58,566,Casey Mena,Tokat,Turkey,439,Hunchback Impossible,Drama,151,1,2,Jon Stephens,4.99,2007-02-21 12:23:24.996577,1.0,2.0
10993,3663,2005-07-06 08:15:47,566,Casey Mena,Tokat,Turkey,580,Mine Titans,New,166,1,1,Mike Hillyer,4.99,2007-04-06 06:44:13.996577,1.0,14.0
10994,3943,2005-07-06 21:22:17,566,Casey Mena,Tokat,Turkey,395,Handicap Boondock,Action,108,1,1,Mike Hillyer,0.99,2007-04-06 19:50:43.996577,1.0,0.0
10995,3998,2005-07-06 23:49:20,566,Casey Mena,Tokat,Turkey,275,Egypt Tenenbaums,Horror,85,1,1,Mike Hillyer,3.99,2007-04-06 22:17:46.996577,5.0,0.0
10996,5079,2005-07-09 05:20:40,566,Casey Mena,Tokat,Turkey,861,Suit Walls,Games,111,1,1,Mike Hillyer,9.99,2007-04-09 03:49:06.996577,7.0,2.0
10997,6365,2005-07-11 21:17:40,566,Casey Mena,Tokat,Turkey,993,Wrong Behavior,Children,178,1,1,Mike Hillyer,2.99,2007-04-11 19:46:06.996577,2.0,2.0
10998,7677,2005-07-28 02:56:37,566,Casey Mena,Tokat,Turkey,975,Willow Tracy,Family,137,1,1,Mike Hillyer,2.99,2007-04-28 01:25:03.996577,2.0,16.0
10999,7941,2005-07-28 12:47:20,566,Casey Mena,Tokat,Turkey,97,Bride Intrigue,Action,56,1,1,Mike Hillyer,0.99,2007-04-28 11:15:46.996577,3.0,0.0
11000,8118,2005-07-28 19:22:22,566,Casey Mena,Tokat,Turkey,73,Bingo Talented,Sci-Fi,150,1,1,Mike Hillyer,2.99,2007-04-28 17:50:48.996577,4.0,0.0
11001,8157,2005-07-28 21:06:45,566,Casey Mena,Tokat,Turkey,203,Daisy Menagerie,Sci-Fi,84,1,1,Mike Hillyer,6.99,2007-04-28 19:35:11.996577,6.0,0.0
11002,8257,2005-07-29 01:03:20,566,Casey Mena,Tokat,Turkey,664,Patriot Roman,Action,65,1,1,Mike Hillyer,2.99,2007-04-28 23:31:46.996577,6.0,0.0
11003,8305,2005-07-29 03:08:47,566,Casey Mena,Tokat,Turkey,855,Streak Ridgemont,Documentary,132,1,2,Jon Stephens,1.99,2007-04-29 01:37:13.996577,8.0,0.0
11004,8660,2005-07-29 15:26:59,566,Casey Mena,Tokat,Turkey,686,Pluto Oleander,New,84,1,2,Jon Stephens,6.99,2007-04-29 13:55:25.996577,7.0,0.0
11005,8710,2005-07-29 17:26:03,566,Casey Mena,Tokat,Turkey,744,Roots Remember,Classics,89,1,1,Mike Hillyer,0.99,2007-04-29 15:54:29.996577,1.0,0.0
11006,8797,2005-07-29 21:10:37,566,Casey Mena,Tokat,Turkey,644,Oscar Gold,Animation,115,1,1,Mike Hillyer,4.99,2007-04-29 19:39:03.996577,9.0,0.0
11007,9101,2005-07-30 08:47:13,566,Casey Mena,Tokat,Turkey,695,President Bang,Family,144,1,1,Mike Hillyer,4.99,2007-04-30 07:15:39.996577,3.0,0.0
11008,9470,2005-07-30 23:01:31,566,Casey Mena,Tokat,Turkey,852,Strangelove Desire,Children,103,1,2,Jon Stephens,4.99,2007-04-30 21:29:57.996577,7.0,0.0
11009,9688,2005-07-31 06:56:08,566,Casey Mena,Tokat,Turkey,288,Escape Metropolis,Travel,167,1,2,Jon Stephens,3.99,2007-04-30 05:24:34.996577,7.0,0.0
11010,9915,2005-07-31 14:52:26,566,Casey Mena,Tokat,Turkey,644,Oscar Gold,Animation,115,1,1,Mike Hillyer,2.99,2007-04-30 13:20:52.996577,2.0,0.0
4833,10259,2005-08-01 02:52:05,566,Casey Mena,Tokat,Turkey,410,Heaven Freedom,Comedy,48,1,1,Mike Hillyer,2.99,2007-03-01 01:20:31.996577,2.0,0.0
4834,10289,2005-08-01 03:39:48,566,Casey Mena,Tokat,Turkey,692,Potluck Mixed,Animation,179,1,1,Mike Hillyer,6.99,2007-03-01 02:08:14.996577,6.0,0.0
4835,11129,2005-08-02 09:08:44,566,Casey Mena,Tokat,Turkey,5,African Egg,Family,130,1,1,Mike Hillyer,2.99,2007-03-02 07:37:10.996577,1.0,1.0
4836,11717,2005-08-17 07:44:09,566,Casey Mena,Tokat,Turkey,301,Family Sweet,Horror,155,1,2,Jon Stephens,0.99,2007-03-17 06:12:35.996577,3.0,14.0
4837,11941,2005-08-17 16:56:57,566,Casey Mena,Tokat,Turkey,34,Arabia Dogma,Horror,62,1,1,Mike Hillyer,1.99,2007-03-17 15:25:23.996577,6.0,0.0
4838,12382,2005-08-18 08:32:33,566,Casey Mena,Tokat,Turkey,670,Pelican Comforts,Documentary,48,1,2,Jon Stephens,8.99,2007-03-18 07:00:59.996577,7.0,0.0
4839,12995,2005-08-19 07:26:30,566,Casey Mena,Tokat,Turkey,449,Identity Lover,Sci-Fi,119,1,2,Jon Stephens,4.99,2007-03-19 05:54:56.996577,6.0,0.0
4840,13762,2005-08-20 11:29:32,566,Casey Mena,Tokat,Turkey,100,Brooklyn Desert,Foreign,161,1,1,Mike Hillyer,4.99,2007-03-20 09:57:58.996577,3.0,1.0
4841,14277,2005-08-21 06:34:41,566,Casey Mena,Tokat,Turkey,581,Minority Kiss,Music,59,1,2,Jon Stephens,3.99,2007-03-21 05:03:07.996577,7.0,0.0
4842,14297,2005-08-21 07:13:46,566,Casey Mena,Tokat,Turkey,373,Graduate Lord,Children,156,1,1,Mike Hillyer,2.99,2007-03-21 05:42:12.996577,4.0,0.0
842,2689,2005-06-19 12:58:53,567,Alfredo Mcadams,Serpuhov,Russian Federation,543,Madigan Dorado,Travel,116,2,1,Mike Hillyer,4.99,2007-02-19 11:27:19.996577,5.0,
843,3010,2005-06-20 10:29:59,567,Alfredo Mcadams,Serpuhov,Russian Federation,286,Enough Raging,Travel,158,2,1,Mike Hillyer,2.99,2007-02-20 08:58:25.996577,6.0,0.0
11011,3769,2005-07-06 13:11:33,567,Alfredo Mcadams,Serpuhov,Russian Federation,103,Bucket Brotherhood,Travel,133,2,2,Jon Stephens,5.99,2007-04-06 11:39:59.996577,8.0,16.0
11012,4457,2005-07-07 23:45:38,567,Alfredo Mcadams,Serpuhov,Russian Federation,90,Boulevard Mob,New,63,2,1,Mike Hillyer,0.99,2007-04-07 22:14:04.996577,1.0,1.0
11013,4576,2005-07-08 05:51:19,567,Alfredo Mcadams,Serpuhov,Russian Federation,417,Hills Neighbors,Action,93,2,1,Mike Hillyer,0.99,2007-04-08 04:19:45.996577,2.0,0.0
11014,4949,2005-07-08 22:57:10,567,Alfredo Mcadams,Serpuhov,Russian Federation,263,Durham Panky,Sports,154,2,2,Jon Stephens,4.99,2007-04-08 21:25:36.996577,2.0,0.0
11015,6358,2005-07-11 21:03:12,567,Alfredo Mcadams,Serpuhov,Russian Federation,988,Worker Tarzan,Travel,139,2,2,Jon Stephens,2.99,2007-04-11 19:31:38.996577,3.0,2.0
11016,6551,2005-07-12 05:03:43,567,Alfredo Mcadams,Serpuhov,Russian Federation,63,Bedazzled Married,Family,73,2,1,Mike Hillyer,0.99,2007-04-12 03:32:09.996577,1.0,0.0
11017,7340,2005-07-27 14:18:10,567,Alfredo Mcadams,Serpuhov,Russian Federation,296,Express Lonely,Sci-Fi,178,2,1,Mike Hillyer,2.99,2007-04-27 12:46:36.996577,2.0,15.0
11018,8201,2005-07-28 23:10:48,567,Alfredo Mcadams,Serpuhov,Russian Federation,49,Badman Dawn,Sci-Fi,162,2,2,Jon Stephens,2.99,2007-04-28 21:39:14.996577,3.0,1.0
11019,8629,2005-07-29 14:06:35,567,Alfredo Mcadams,Serpuhov,Russian Federation,187,Cranes Reservoir,Sports,57,2,2,Jon Stephens,2.99,2007-04-29 12:35:01.996577,5.0,0.0
11020,9279,2005-07-30 15:15:21,567,Alfredo Mcadams,Serpuhov,Russian Federation,239,Dogma Family,Animation,122,2,1,Mike Hillyer,7.99,2007-04-30 13:43:47.996577,8.0,1.0
11021,9475,2005-07-30 23:06:33,567,Alfredo Mcadams,Serpuhov,Russian Federation,472,Italian African,Travel,174,2,1,Mike Hillyer,6.99,2007-04-30 21:34:59.996577,5.0,0.0
4843,10708,2005-08-01 18:43:28,567,Alfredo Mcadams,Serpuhov,Russian Federation,867,Super Wyoming,Family,58,2,1,Mike Hillyer,7.99,2007-03-01 17:11:54.996577,7.0,1.0
4844,11749,2005-08-17 09:04:03,567,Alfredo Mcadams,Serpuhov,Russian Federation,900,Town Ark,Foreign,136,2,2,Jon Stephens,2.99,2007-03-17 07:32:29.996577,2.0,15.0
4845,12119,2005-08-17 23:16:44,567,Alfredo Mcadams,Serpuhov,Russian Federation,936,Vanishing Rocky,Music,123,2,2,Jon Stephens,2.99,2007-03-17 21:45:10.996577,2.0,0.0
4846,13031,2005-08-19 08:30:04,567,Alfredo Mcadams,Serpuhov,Russian Federation,333,Freaky Pocus,Music,126,2,2,Jon Stephens,2.99,2007-03-19 06:58:30.996577,4.0,1.0
4847,14839,2005-08-22 01:58:15,567,Alfredo Mcadams,Serpuhov,Russian Federation,754,Rushmore Mermaid,Comedy,150,2,2,Jon Stephens,2.99,2007-03-22 00:26:41.996577,2.0,2.0
4848,15074,2005-08-22 11:02:52,567,Alfredo Mcadams,Serpuhov,Russian Federation,683,Pity Bound,Drama,60,2,2,Jon Stephens,5.99,2007-03-22 09:31:18.996577,5.0,0.0
844,1658,2005-06-16 10:07:10,568,Alberto Henning,Barcelona,Venezuela,61,Beauty Grease,Drama,175,2,2,Jon Stephens,4.99,2007-02-16 08:35:36.996577,4.0,
845,2382,2005-06-18 15:03:52,568,Alberto Henning,Barcelona,Venezuela,203,Daisy Menagerie,Sci-Fi,84,2,2,Jon Stephens,4.99,2007-02-18 13:32:18.996577,1.0,2.0
846,2668,2005-06-19 11:28:47,568,Alberto Henning,Barcelona,Venezuela,687,Pocus Pulp,Documentary,138,2,2,Jon Stephens,0.99,2007-02-19 09:57:13.996577,4.0,0.0
847,3227,2005-06-21 02:18:25,568,Alberto Henning,Barcelona,Venezuela,255,Driving Polish,Music,175,2,1,Mike Hillyer,4.99,2007-02-21 00:46:51.996577,5.0,1.0
848,3462,2005-06-21 21:52:52,568,Alberto Henning,Barcelona,Venezuela,119,Caper Motions,Comedy,176,2,1,Mike Hillyer,1.99,2007-02-21 20:21:18.996577,6.0,0.0
11022,4322,2005-07-07 17:54:37,568,Alberto Henning,Barcelona,Venezuela,333,Freaky Pocus,Music,126,2,1,Mike Hillyer,2.99,2007-04-07 16:23:03.996577,6.0,15.0
11023,5332,2005-07-09 16:59:23,568,Alberto Henning,Barcelona,Venezuela,720,Redemption Comforts,New,179,2,2,Jon Stephens,2.99,2007-04-09 15:27:49.996577,0.0,1.0
11024,5622,2005-07-10 05:39:37,568,Alberto Henning,Barcelona,Venezuela,387,Gun Bonnie,Games,100,2,2,Jon Stephens,0.99,2007-04-10 04:08:03.996577,4.0,0.0
11025,5776,2005-07-10 13:35:22,568,Alberto Henning,Barcelona,Venezuela,785,Shawshank Bubble,Travel,80,2,1,Mike Hillyer,4.99,2007-04-10 12:03:48.996577,2.0,0.0
11026,7068,2005-07-27 03:57:50,568,Alberto Henning,Barcelona,Venezuela,975,Willow Tracy,Family,137,2,1,Mike Hillyer,2.99,2007-04-27 02:26:16.996577,3.0,16.0
11027,8185,2005-07-28 22:23:49,568,Alberto Henning,Barcelona,Venezuela,535,Love Suicides,Horror,181,2,1,Mike Hillyer,0.99,2007-04-28 20:52:15.996577,2.0,1.0
11028,9583,2005-07-31 03:05:21,568,Alberto Henning,Barcelona,Venezuela,775,Seattle Expecations,Drama,110,2,2,Jon Stephens,6.99,2007-04-30 01:33:47.996577,5.0,2.0
11029,9738,2005-07-31 09:04:14,568,Alberto Henning,Barcelona,Venezuela,493,Kane Exorcist,Foreign,92,2,2,Jon Stephens,0.99,2007-04-30 07:32:40.996577,5.0,0.0
4850,10340,2005-08-01 05:07:03,568,Alberto Henning,Barcelona,Venezuela,789,Shock Cabin,Foreign,79,2,1,Mike Hillyer,2.99,2007-03-01 03:35:29.996577,4.0,0.0
4851,10689,2005-08-01 18:04:18,568,Alberto Henning,Barcelona,Venezuela,315,Finding Anaconda,Family,156,2,2,Jon Stephens,0.99,2007-03-01 16:32:44.996577,4.0,0.0
4852,10869,2005-08-02 00:26:54,568,Alberto Henning,Barcelona,Venezuela,650,Pacific Amistad,Documentary,144,2,2,Jon Stephens,0.99,2007-03-01 22:55:20.996577,2.0,0.0
4853,11331,2005-08-02 16:49:01,568,Alberto Henning,Barcelona,Venezuela,829,Spinal Rocky,Family,138,2,1,Mike Hillyer,2.99,2007-03-02 15:17:27.996577,7.0,0.0
4854,13883,2005-08-20 15:28:53,568,Alberto Henning,Barcelona,Venezuela,127,Cat Coneheads,Comedy,112,2,1,Mike Hillyer,4.99,2007-03-20 13:57:19.996577,0.0,17.0
4855,15069,2005-08-22 10:55:42,568,Alberto Henning,Barcelona,Venezuela,129,Cause Date,Documentary,179,2,2,Jon Stephens,5.99,2007-03-22 09:24:08.996577,5.0,1.0
4856,15203,2005-08-22 16:28:00,568,Alberto Henning,Barcelona,Venezuela,162,Clueless Bucket,Action,95,2,2,Jon Stephens,2.99,2007-03-22 14:56:26.996577,4.0,0.0
849,1463,2005-06-15 20:37:51,569,Dave Gardiner,Leshan,China,654,Panky Submarine,Games,93,2,2,Jon Stephens,6.99,2007-02-15 19:06:17.996577,5.0,
850,1668,2005-06-16 10:19:52,569,Dave Gardiner,Leshan,China,544,Madison Trap,Documentary,147,2,2,Jon Stephens,5.99,2007-02-16 08:48:18.996577,7.0,0.0
11030,4204,2005-07-07 11:24:18,569,Dave Gardiner,Leshan,China,330,Forrester Comancheros,Animation,112,2,1,Mike Hillyer,5.99,2007-04-07 09:52:44.996577,8.0,21.0
11031,5003,2005-07-09 01:19:03,569,Dave Gardiner,Leshan,China,753,Rush Goodfellas,Family,48,2,2,Jon Stephens,0.99,2007-04-08 23:47:29.996577,1.0,1.0
11032,6046,2005-07-11 03:21:49,569,Dave Gardiner,Leshan,China,420,Holes Brannigan,Sports,128,2,1,Mike Hillyer,5.99,2007-04-11 01:50:15.996577,8.0,2.0
11033,8910,2005-07-30 01:29:48,569,Dave Gardiner,Leshan,China,232,Dirty Ace,Games,147,2,2,Jon Stephens,2.99,2007-04-29 23:58:14.996577,1.0,18.0
11034,9220,2005-07-30 13:17:27,569,Dave Gardiner,Leshan,China,538,Loverboy Attacks,New,162,2,2,Jon Stephens,1.99,2007-04-30 11:45:53.996577,7.0,0.0
11035,9399,2005-07-30 20:14:50,569,Dave Gardiner,Leshan,China,803,Slacker Liaisons,Drama,179,2,1,Mike Hillyer,4.99,2007-04-30 18:43:16.996577,3.0,0.0
11036,9960,2005-07-31 16:05:52,569,Dave Gardiner,Leshan,China,228,Detective Vision,Classics,143,2,2,Jon Stephens,1.99,2007-04-30 14:34:18.996577,4.0,0.0
11037,10192,2005-08-01 00:33:00,569,Dave Gardiner,Leshan,China,356,Giant Troopers,Children,102,2,2,Jon Stephens,2.99,2007-04-30 23:01:26.996577,4.0,0.0
4857,10884,2005-08-02 00:47:33,569,Dave Gardiner,Leshan,China,810,Slums Duck,Family,147,2,1,Mike Hillyer,0.99,2007-03-01 23:15:59.996577,1.0,1.0
4858,11030,2005-08-02 05:51:20,569,Dave Gardiner,Leshan,China,314,Fight Jawbreaker,Animation,91,2,1,Mike Hillyer,1.99,2007-03-02 04:19:46.996577,3.0,0.0
4859,11255,2005-08-02 13:44:30,569,Dave Gardiner,Leshan,China,745,Roses Treasure,Sports,162,2,1,Mike Hillyer,4.99,2007-03-02 12:12:56.996577,0.0,0.0
4860,11354,2005-08-02 17:35:10,569,Dave Gardiner,Leshan,China,411,Heavenly Gun,Music,49,2,2,Jon Stephens,6.99,2007-03-02 16:03:36.996577,6.0,0.0
4861,11946,2005-08-17 17:05:53,569,Dave Gardiner,Leshan,China,648,Outlaw Hanky,Travel,148,2,1,Mike Hillyer,4.99,2007-03-17 15:34:19.996577,1.0,14.0
4862,12157,2005-08-18 00:33:45,569,Dave Gardiner,Leshan,China,502,Knock Warlock,Comedy,71,2,1,Mike Hillyer,2.99,2007-03-17 23:02:11.996577,4.0,0.0
4863,12308,2005-08-18 05:48:53,569,Dave Gardiner,Leshan,China,631,Novocaine Flight,Sports,64,2,1,Mike Hillyer,0.99,2007-03-18 04:17:19.996577,4.0,0.0
4864,12568,2005-08-18 15:15:44,569,Dave Gardiner,Leshan,China,582,Miracle Virtual,Animation,162,2,2,Jon Stephens,3.99,2007-03-18 13:44:10.996577,4.0,0.0
4865,12958,2005-08-19 06:19:21,569,Dave Gardiner,Leshan,China,916,Turn Star,Animation,80,2,1,Mike Hillyer,2.99,2007-03-19 04:47:47.996577,0.0,0.0
4866,13287,2005-08-19 18:28:24,569,Dave Gardiner,Leshan,China,596,Moonshine Cabin,Games,171,2,2,Jon Stephens,7.99,2007-03-19 16:56:50.996577,7.0,0.0
4867,13554,2005-08-20 04:08:39,569,Dave Gardiner,Leshan,China,580,Mine Titans,New,166,2,2,Jon Stephens,9.99,2007-03-20 02:37:05.996577,8.0,0.0
4868,14207,2005-08-21 04:08:19,569,Dave Gardiner,Leshan,China,293,Exorcist Sting,Sports,167,2,2,Jon Stephens,4.99,2007-03-21 02:36:45.996577,8.0,0.0
4869,14400,2005-08-21 10:33:45,569,Dave Gardiner,Leshan,China,850,Story Side,Action,163,2,1,Mike Hillyer,0.99,2007-03-21 09:02:11.996577,5.0,0.0
4870,14896,2005-08-22 04:20:55,569,Dave Gardiner,Leshan,China,551,Maiden Home,New,138,2,2,Jon Stephens,8.99,2007-03-22 02:49:21.996577,7.0,0.0
4871,14959,2005-08-22 06:30:28,569,Dave Gardiner,Leshan,China,437,House Dynamite,Family,109,2,1,Mike Hillyer,2.99,2007-03-22 04:58:54.996577,3.0,0.0
4872,15617,2005-08-23 07:07:22,569,Dave Gardiner,Leshan,China,890,Tights Dawn,Sports,172,2,2,Jon Stephens,0.99,2007-03-23 05:35:48.996577,3.0,1.0
4873,16025,2005-08-23 21:48:54,569,Dave Gardiner,Leshan,China,385,Groundhog Uncut,Comedy,139,2,2,Jon Stephens,4.99,2007-03-23 20:17:20.996577,1.0,0.0
851,1259,2005-06-15 06:37:55,570,Ivan Cromwell,Monclova,Mexico,974,Wild Apollo,New,181,2,2,Jon Stephens,4.99,2007-02-15 05:06:21.996577,7.0,
852,1417,2005-06-15 17:45:51,570,Ivan Cromwell,Monclova,Mexico,294,Expecations Natural,Travel,138,2,2,Jon Stephens,4.99,2007-02-15 16:14:17.996577,3.0,0.0
853,1804,2005-06-16 20:33:15,570,Ivan Cromwell,Monclova,Mexico,254,Driver Annie,Sports,159,2,2,Jon Stephens,2.99,2007-02-16 19:01:41.996577,1.0,1.0
854,2008,2005-06-17 11:48:05,570,Ivan Cromwell,Monclova,Mexico,451,Igby Maker,Travel,160,2,1,Mike Hillyer,5.99,2007-02-17 10:16:31.996577,8.0,0.0
855,2031,2005-06-17 13:14:03,570,Ivan Cromwell,Monclova,Mexico,930,Vacation Boondock,Sci-Fi,145,2,2,Jon Stephens,6.99,2007-02-17 11:42:29.996577,7.0,0.0
856,2261,2005-06-18 05:46:15,570,Ivan Cromwell,Monclova,Mexico,382,Grit Clockwork,Games,137,2,1,Mike Hillyer,3.99,2007-02-18 04:14:41.996577,5.0,0.0
857,3138,2005-06-20 19:43:45,570,Ivan Cromwell,Monclova,Mexico,489,Juggler Hardly,Animation,54,2,1,Mike Hillyer,2.99,2007-02-20 18:12:11.996577,6.0,2.0
11038,3984,2005-07-06 23:22:36,570,Ivan Cromwell,Monclova,Mexico,477,Jawbreaker Brooklyn,Music,118,2,2,Jon Stephens,0.99,2007-04-06 21:51:02.996577,1.0,16.0
11039,4069,2005-07-07 04:35:06,570,Ivan Cromwell,Monclova,Mexico,738,Rocketeer Mother,Foreign,178,2,2,Jon Stephens,0.99,2007-04-07 03:03:32.996577,3.0,0.0
11040,4698,2005-07-08 11:19:31,570,Ivan Cromwell,Monclova,Mexico,864,Sundance Invasion,Children,92,2,2,Jon Stephens,0.99,2007-04-08 09:47:57.996577,5.0,1.0
11041,5638,2005-07-10 06:32:49,570,Ivan Cromwell,Monclova,Mexico,334,Freddy Storm,Horror,65,2,2,Jon Stephens,4.99,2007-04-10 05:01:15.996577,2.0,1.0
11042,6253,2005-07-11 15:07:19,570,Ivan Cromwell,Monclova,Mexico,312,Fiddler Lost,Sci-Fi,75,2,1,Mike Hillyer,4.99,2007-04-11 13:35:45.996577,1.0,1.0
11043,6556,2005-07-12 05:10:16,570,Ivan Cromwell,Monclova,Mexico,851,Straight Hours,Sports,151,2,2,Jon Stephens,0.99,2007-04-12 03:38:42.996577,0.0,0.0
11044,7174,2005-07-27 08:00:36,570,Ivan Cromwell,Monclova,Mexico,10,Aladdin Calendar,Sports,63,2,1,Mike Hillyer,4.99,2007-04-27 06:29:02.996577,4.0,15.0
11045,8735,2005-07-29 18:28:54,570,Ivan Cromwell,Monclova,Mexico,632,Nuts Ties,New,145,2,2,Jon Stephens,4.99,2007-04-29 16:57:20.996577,4.0,2.0
11046,9385,2005-07-30 19:25:49,570,Ivan Cromwell,Monclova,Mexico,757,Sagebrush Clueless,Documentary,106,2,2,Jon Stephens,7.99,2007-04-30 17:54:15.996577,8.0,1.0
11047,9398,2005-07-30 20:09:00,570,Ivan Cromwell,Monclova,Mexico,261,Duffel Apocalypse,Documentary,171,2,2,Jon Stephens,0.99,2007-04-30 18:37:26.996577,2.0,0.0
11048,9432,2005-07-30 21:26:18,570,Ivan Cromwell,Monclova,Mexico,545,Madness Attacks,Foreign,178,2,1,Mike Hillyer,2.99,2007-04-30 19:54:44.996577,5.0,0.0
11049,9766,2005-07-31 09:46:29,570,Ivan Cromwell,Monclova,Mexico,881,Temple Attraction,Horror,71,2,1,Mike Hillyer,4.99,2007-04-30 08:14:55.996577,0.0,0.0
11050,10004,2005-07-31 17:51:23,570,Ivan Cromwell,Monclova,Mexico,524,Lion Uncut,Comedy,50,2,1,Mike Hillyer,0.99,2007-04-30 16:19:49.996577,3.0,0.0
11051,10168,2005-07-31 23:25:24,570,Ivan Cromwell,Monclova,Mexico,993,Wrong Behavior,Children,178,2,1,Mike Hillyer,2.99,2007-04-30 21:53:50.996577,1.0,0.0
4874,11098,2005-08-02 08:06:18,570,Ivan Cromwell,Monclova,Mexico,34,Arabia Dogma,Horror,62,2,2,Jon Stephens,3.99,2007-03-02 06:34:44.996577,8.0,1.0
4875,12042,2005-08-17 20:36:37,570,Ivan Cromwell,Monclova,Mexico,384,Grosse Wonderful,Music,49,2,1,Mike Hillyer,4.99,2007-03-17 19:05:03.996577,3.0,15.0
4876,14768,2005-08-21 23:44:53,570,Ivan Cromwell,Monclova,Mexico,760,Samurai Lion,New,110,2,1,Mike Hillyer,3.99,2007-03-21 22:13:19.996577,5.0,4.0
858,1254,2005-06-15 06:11:16,571,Johnnie Chisholm,Plock,Poland,869,Suspects Quills,Action,47,2,2,Jon Stephens,4.99,2007-02-15 04:39:42.996577,6.0,
859,1400,2005-06-15 16:29:56,571,Johnnie Chisholm,Plock,Poland,51,Balloon Homeward,Music,75,2,2,Jon Stephens,3.99,2007-02-15 14:58:22.996577,5.0,0.0
860,1756,2005-06-16 17:22:33,571,Johnnie Chisholm,Plock,Poland,307,Fellowship Autumn,Travel,77,2,1,Mike Hillyer,4.99,2007-02-16 15:50:59.996577,4.0,1.0
861,1990,2005-06-17 10:48:44,571,Johnnie Chisholm,Plock,Poland,322,Flatliners Killer,Sports,100,2,1,Mike Hillyer,4.99,2007-02-17 09:17:10.996577,6.0,0.0
862,2327,2005-06-18 10:16:40,571,Johnnie Chisholm,Plock,Poland,298,Eyes Driving,Sci-Fi,172,2,1,Mike Hillyer,2.99,2007-02-18 08:45:06.996577,2.0,0.0
11052,3616,2005-07-06 05:52:13,571,Johnnie Chisholm,Plock,Poland,121,Carol Texas,Animation,151,2,1,Mike Hillyer,2.99,2007-04-06 04:20:39.996577,4.0,17.0
11053,4162,2005-07-07 09:17:26,571,Johnnie Chisholm,Plock,Poland,163,Clyde Theory,New,139,2,2,Jon Stephens,4.99,2007-04-07 07:45:52.996577,8.0,1.0
11054,5789,2005-07-10 14:11:26,571,Johnnie Chisholm,Plock,Poland,571,Metal Armageddon,Documentary,161,2,1,Mike Hillyer,4.99,2007-04-10 12:39:52.996577,8.0,3.0
11055,6676,2005-07-12 11:53:40,571,Johnnie Chisholm,Plock,Poland,499,King Evolution,Family,184,2,1,Mike Hillyer,8.99,2007-04-12 10:22:06.996577,6.0,1.0
11056,6792,2005-07-12 16:37:28,571,Johnnie Chisholm,Plock,Poland,113,California Birds,Sports,75,2,2,Jon Stephens,8.99,2007-04-12 15:05:54.996577,7.0,0.0
11057,8084,2005-07-28 18:11:58,571,Johnnie Chisholm,Plock,Poland,202,Daddy Pittsburgh,Comedy,161,2,2,Jon Stephens,5.99,2007-04-28 16:40:24.996577,6.0,16.0
11058,8638,2005-07-29 14:30:23,571,Johnnie Chisholm,Plock,Poland,884,Terminator Club,Music,88,2,1,Mike Hillyer,4.99,2007-04-29 12:58:49.996577,2.0,0.0
11059,9300,2005-07-30 16:33:12,571,Johnnie Chisholm,Plock,Poland,358,Gilmore Boiled,Classics,163,2,1,Mike Hillyer,1.99,2007-04-30 15:01:38.996577,5.0,1.0
11060,9408,2005-07-30 20:32:09,571,Johnnie Chisholm,Plock,Poland,957,War Notting,Foreign,80,2,2,Jon Stephens,4.99,2007-04-30 19:00:35.996577,4.0,0.0
4877,10227,2005-08-01 01:42:22,571,Johnnie Chisholm,Plock,Poland,191,Crooked Frogmen,Children,143,2,2,Jon Stephens,2.99,2007-03-01 00:10:48.996577,8.0,1.0
4878,11080,2005-08-02 07:29:56,571,Johnnie Chisholm,Plock,Poland,937,Varsity Trip,New,85,2,1,Mike Hillyer,2.99,2007-03-02 05:58:22.996577,5.0,1.0
4879,11191,2005-08-02 11:24:07,571,Johnnie Chisholm,Plock,Poland,244,Dorado Notting,Music,139,2,1,Mike Hillyer,7.99,2007-03-02 09:52:33.996577,7.0,0.0
